officialCardId,stableId,name,category,monsterFrame,typeName,archetypeSetcodes,aliasOfficialCardId,decks,packs,inCardCatalog,officiallyRegistered,readyForGameplay,inDocumentationCsv,inCoreDocumentationCsv,inCompiledDatabase,inTextDatabase,inVisualManifest,artworkFound,artworkPath,artworkGuid,scriptRequired,scriptFound,scriptSource,scriptPath,scriptSha256,scriptCompatibility,missingScriptDependencies,applicableScenarios,existingEvidence,missingCoverage,coreResult,presentationResult,aiResult,multiplayerResult,regressionResult,status,priority,failureCode,responsibleLayer,blockingReason,risk,sourceVersion,evidenceUpdatedUtc
36562627,0b49f7a7318894a4ba611024cc77fb16,Segundo Atirar de Moeda,Spell,Effect,Carta de Magia,,,starter:starter_box_deck:mainDeck,auto-pack-0001,true,true,true,true,true,true,true,true,true,Assets/Cards/Cards/Decks/StarterDecks2026/36562627.jpg,0b49f7a7318894a4ba611024cc77fb16,true,true,official,Assets/StreamingAssets/Ygo/Scripts/official/c36562627.lua,C7A34608CAAED39312AF146FE3BDDE4E39D01FDE677FF21BDA60A286E7F98E7B,RESOLVED_STATIC,,integridade_fontes;core_positivo_minimo;core_negativo_relevante;apresentacao_prompt_zona;deck_smoke_ia,CardDatabaseEditModeTests (teste existente; execucao do lote pendente);CardCatalogBatchEditModeTests.EveryCompiledCoreCardRegistersWithNativeCoreLifecycle (teste existente; execucao do lote pendente),dossie_semantico;cenario_core_positivo;cenario_core_negativo;cenario_apresentacao;deck_smoke_deterministico_por_linha_central,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_APLICAVEL_NESTA_PRIORIZACAO,NAO_EXECUTADO_NESTE_LOTE,CARREGA,P1,,,,C,1.2.0|11.0|0764db0c75b3d1d574880d365aa3695ab1f13b43|55607ee511d9697b6eac5dbb689deaa5be712826|8d60901db521eb4183ca72560c01a70a6386c98c|tcg_eu_2026_05_18,2026-08-04T09:35:30.019003Z
36668118,7951eee932c75d047b972bb98310859f,Lançar Registro de Inicialização,Spell,Effect,Carta de Magia,,,curated:Dragones2:Main;shop:dragones-2-724339:Main,pack-06-v1,true,true,true,true,true,true,true,true,true,Assets/Cards/Cards/Decks/BatchJuly2026/36668118.jpg,7951eee932c75d047b972bb98310859f,true,true,official,Assets/StreamingAssets/Ygo/Scripts/official/c36668118.lua,1750325E07E77AD239230769C0459A8D03D3C9E8DD821A9C446B9F27E2C98C4C,RESOLVED_STATIC,,integridade_fontes;core_positivo_minimo;core_negativo_relevante;apresentacao_prompt_zona;deck_smoke_ia,CardDatabaseEditModeTests (teste existente; execucao do lote pendente);CardCatalogBatchEditModeTests.EveryCompiledCoreCardRegistersWithNativeCoreLifecycle (teste existente; execucao do lote pendente),dossie_semantico;cenario_core_positivo;cenario_core_negativo;cenario_apresentacao;deck_smoke_deterministico_por_linha_central,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_APLICAVEL_NESTA_PRIORIZACAO,NAO_EXECUTADO_NESTE_LOTE,CARREGA,P1,,,,B,1.2.0|11.0|0764db0c75b3d1d574880d365aa3695ab1f13b43|55607ee511d9697b6eac5dbb689deaa5be712826|8d60901db521eb4183ca72560c01a70a6386c98c|tcg_eu_2026_05_18,2026-08-04T09:35:30.019003Z
36694815,98cc03f694ca9a74cb2f24d4613b43c9,Bitsoldado,Monster,Effect,Monstro de Efeito,,,starter:starter_cyberse_master_duel:mainDeck,auto-pack-0004,true,true,true,true,true,true,true,true,true,Assets/Cards/Cards/Decks/StarterDecks2026/36694815.jpg,98cc03f694ca9a74cb2f24d4613b43c9,true,true,official,Assets/StreamingAssets/Ygo/Scripts/official/c36694815.lua,CA1739DF8ED4AF5B6CAA1C53ECDEE9D62F58EBDF8173E9012B6755FBF77CBAC8,RESOLVED_STATIC,,integridade_fontes;core_positivo_minimo;core_negativo_relevante;apresentacao_prompt_zona;deck_smoke_ia,CardDatabaseEditModeTests (teste existente; execucao do lote pendente);CardCatalogBatchEditModeTests.EveryCompiledCoreCardRegistersWithNativeCoreLifecycle (teste existente; execucao do lote pendente),dossie_semantico;cenario_core_positivo;cenario_core_negativo;cenario_apresentacao;deck_smoke_deterministico_por_linha_central,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_APLICAVEL_NESTA_PRIORIZACAO,NAO_EXECUTADO_NESTE_LOTE,CARREGA,P1,,,,B,1.2.0|11.0|0764db0c75b3d1d574880d365aa3695ab1f13b43|55607ee511d9697b6eac5dbb689deaa5be712826|8d60901db521eb4183ca72560c01a70a6386c98c|tcg_eu_2026_05_18,2026-08-04T09:35:30.019003Z
36734924,fbc9b271e7484b9418dfb8e12f5b8aa7,Sacerdotisa com Azul nos Olhos,Monster,Effect,Monstro Regulador de Efeito,,,curated:BlueEyesMaxModified:Main;shop:classic-blue-eyes-dragon-genesys-99:Main,pack-06-v1,true,true,true,true,true,true,true,true,true,Assets/Cards/Cards/Decks/BatchAugust2026/36734924.jpg,fbc9b271e7484b9418dfb8e12f5b8aa7,true,true,official,Assets/StreamingAssets/Ygo/Scripts/official/c36734924.lua,425A3D153D2D7933D2B3A4D8E61AB66F8FEFD5BB7A83A074CC7236D897FE9F71,RESOLVED_STATIC,,integridade_fontes;core_positivo_minimo;core_negativo_relevante;apresentacao_prompt_zona;deck_smoke_ia;multiplayer_privacidade_resync,CardDatabaseEditModeTests (teste existente; execucao do lote pendente);CardCatalogBatchEditModeTests.EveryCompiledCoreCardRegistersWithNativeCoreLifecycle (teste existente; execucao do lote pendente),dossie_semantico;cenario_core_positivo;cenario_core_negativo;cenario_apresentacao;deck_smoke_deterministico_por_linha_central;host_cliente_privacidade_idempotencia_resync,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,CARREGA,P1,,,,B,1.2.0|11.0|0764db0c75b3d1d574880d365aa3695ab1f13b43|55607ee511d9697b6eac5dbb689deaa5be712826|8d60901db521eb4183ca72560c01a70a6386c98c|tcg_eu_2026_05_18,2026-08-04T09:35:30.019003Z
36857073,48c760752e7c9bb4cb63cd675ba323e0,Abrasador Dragão Vermelho Arquidemônio do Banimento,Monster,Synchro,Monstro Sincro,0x1045,,curated:CrimsonPowerforce:Extra;shop:crimson-powerforce-637629:Extra,pack-06-v1,true,true,true,true,true,true,true,true,true,Assets/Cards/Cards/Decks/BatchAugust2026/36857073.jpg,48c760752e7c9bb4cb63cd675ba323e0,true,true,official,Assets/StreamingAssets/Ygo/Scripts/official/c36857073.lua,1B7B82FD7C437F26CABD88B967C15EBB2EFD5D4183B443D9C6B04FB73EC39275,RESOLVED_STATIC,,integridade_fontes;core_positivo_minimo;core_negativo_relevante;apresentacao_prompt_zona;deck_smoke_ia;multiplayer_privacidade_resync,CardDatabaseEditModeTests (teste existente; execucao do lote pendente);CardCatalogBatchEditModeTests.EveryCompiledCoreCardRegistersWithNativeCoreLifecycle (teste existente; execucao do lote pendente),dossie_semantico;cenario_core_positivo;cenario_core_negativo;cenario_apresentacao;deck_smoke_deterministico_por_linha_central;host_cliente_privacidade_idempotencia_resync,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,CARREGA,P1,,,,C,1.2.0|11.0|0764db0c75b3d1d574880d365aa3695ab1f13b43|55607ee511d9697b6eac5dbb689deaa5be712826|8d60901db521eb4183ca72560c01a70a6386c98c|tcg_eu_2026_05_18,2026-08-04T09:35:30.019003Z
37192109,4d24724e1beb65340be8aa0f083483de,PSÍ-Armação Senhor Zeta,Monster,Synchro,Monstro Sincro,0x00C1,,curated:AssaultModeGoodStuff:Extra;shop:n-r-assault-mode-good-stuff-724215:Extra,pack-06-v1,true,true,true,true,true,true,true,true,true,Assets/Cards/Cards/Decks/BatchJuly2026/37192109.jpg,4d24724e1beb65340be8aa0f083483de,true,true,official,Assets/StreamingAssets/Ygo/Scripts/official/c37192109.lua,B1317DEA4BEB436E7F32837CB5E3253313A69EC80B4569A3606A0DA2C01FACE6,RESOLVED_STATIC,,integridade_fontes;core_positivo_minimo;core_negativo_relevante;apresentacao_prompt_zona;deck_smoke_ia,CardDatabaseEditModeTests (teste existente; execucao do lote pendente);CardCatalogBatchEditModeTests.EveryCompiledCoreCardRegistersWithNativeCoreLifecycle (teste existente; execucao do lote pendente),dossie_semantico;cenario_core_positivo;cenario_core_negativo;cenario_apresentacao;deck_smoke_deterministico_por_linha_central,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_APLICAVEL_NESTA_PRIORIZACAO,NAO_EXECUTADO_NESTE_LOTE,CARREGA,P1,,,,C,1.2.0|11.0|0764db0c75b3d1d574880d365aa3695ab1f13b43|55607ee511d9697b6eac5dbb689deaa5be712826|8d60901db521eb4183ca72560c01a70a6386c98c|tcg_eu_2026_05_18,2026-08-04T09:35:30.019003Z
37313348,daabab1c4800e214eaa92cd8ec10db9f,Tigre Tartaruga,Monster,Normal,Monstro Normal,,,,auto-pack-0003,true,true,true,true,true,true,true,true,true,Assets/Cards/Cards/Monstros/Normais/37313348.jpg,daabab1c4800e214eaa92cd8ec10db9f,false,true,,,,NOT_REQUIRED,,integridade_fontes,CardDatabaseEditModeTests (teste existente; execucao do lote pendente);CardCatalogBatchEditModeTests.EveryCompiledCoreCardRegistersWithNativeCoreLifecycle (teste existente; execucao do lote pendente),validacao_integridade_executada_neste_lote,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_APLICAVEL_NESTA_PRIORIZACAO,NAO_APLICAVEL_NESTA_PRIORIZACAO,NAO_EXECUTADO_NESTE_LOTE,CARREGA,P5,,,,A,1.2.0|11.0|0764db0c75b3d1d574880d365aa3695ab1f13b43|55607ee511d9697b6eac5dbb689deaa5be712826|8d60901db521eb4183ca72560c01a70a6386c98c|tcg_eu_2026_05_18,2026-08-04T09:35:30.019003Z
37354507,0cba44741ff980647a148ccd7bdb71e4,Mestre Ninja Saizo,Monster,Link,Monstro Link,0x002B,,curated:HiddenArtsOfShadows:Extra;shop:hidden-arts-of-shadows-47456:Extra,pack-06-v1,true,true,true,true,true,true,true,true,true,Assets/Cards/Cards/Decks/BatchAugust2026/37354507.jpg,0cba44741ff980647a148ccd7bdb71e4,true,true,official,Assets/StreamingAssets/Ygo/Scripts/official/c37354507.lua,D86C0D576D43E326AF203D95E718B3F39C2BB35A46C4EE896DFA5591217A152A,RESOLVED_STATIC,,integridade_fontes;core_positivo_minimo;core_negativo_relevante;apresentacao_prompt_zona;deck_smoke_ia;multiplayer_privacidade_resync,CardDatabaseEditModeTests (teste existente; execucao do lote pendente);CardCatalogBatchEditModeTests.EveryCompiledCoreCardRegistersWithNativeCoreLifecycle (teste existente; execucao do lote pendente),dossie_semantico;cenario_core_positivo;cenario_core_negativo;cenario_apresentacao;deck_smoke_deterministico_por_linha_central;host_cliente_privacidade_idempotencia_resync,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,CARREGA,P1,,,,C,1.2.0|11.0|0764db0c75b3d1d574880d365aa3695ab1f13b43|55607ee511d9697b6eac5dbb689deaa5be712826|8d60901db521eb4183ca72560c01a70a6386c98c|tcg_eu_2026_05_18,2026-08-04T09:35:30.019003Z
37383714,1292e8a55e8b9a34bbcaaef65e97b7ea,Soul Rope,Trap,Effect,Carta de Armadilha,,,curated:YugiMutoBattleCity:Main,pack-06-v1,true,true,true,true,true,true,true,true,true,Assets/Cards/Cards/Decks/YugiMutoBattleCity/37383714.jpg,1292e8a55e8b9a34bbcaaef65e97b7ea,true,true,official,Assets/StreamingAssets/Ygo/Scripts/official/c37383714.lua,605590DE15CEEA09DCD921409EF2F2776831322C788ACFDCA97147D04A281680,RESOLVED_STATIC,,integridade_fontes;core_positivo_minimo;core_negativo_relevante;apresentacao_prompt_zona;deck_smoke_ia;multiplayer_privacidade_resync,CardDatabaseEditModeTests (teste existente; execucao do lote pendente);CardCatalogBatchEditModeTests.EveryCompiledCoreCardRegistersWithNativeCoreLifecycle (teste existente; execucao do lote pendente),dossie_semantico;cenario_core_positivo;cenario_core_negativo;cenario_apresentacao;deck_smoke_deterministico_por_linha_central;host_cliente_privacidade_idempotencia_resync,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,CARREGA,P1,,,,B,1.2.0|11.0|0764db0c75b3d1d574880d365aa3695ab1f13b43|55607ee511d9697b6eac5dbb689deaa5be712826|8d60901db521eb4183ca72560c01a70a6386c98c|tcg_eu_2026_05_18,2026-08-04T09:35:30.019003Z
37421579,8c8fa61df4541ab48b5c1e016491441d,"Charubin, o Cavaleiro do Fogo",Monster,Fusion,Monstro de Fusão,,,,auto-pack-0004,true,true,true,true,true,true,true,true,true,Assets/Cards/Cards/Monstros/Fusao/37421579.jpg,8c8fa61df4541ab48b5c1e016491441d,true,true,official,Assets/StreamingAssets/Ygo/Scripts/official/c37421579.lua,63253A3EB4FEC2120CC32943B8CD82E7C80EC457915EEB7A8B0CFCDA65A44E97,RESOLVED_STATIC,,integridade_fontes;core_positivo_minimo;core_negativo_relevante;apresentacao_prompt_zona,CardDatabaseEditModeTests (teste existente; execucao do lote pendente);CardCatalogBatchEditModeTests.EveryCompiledCoreCardRegistersWithNativeCoreLifecycle (teste existente; execucao do lote pendente),dossie_semantico;cenario_core_positivo;cenario_core_negativo;cenario_apresentacao,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_APLICAVEL_NESTA_PRIORIZACAO,NAO_APLICAVEL_NESTA_PRIORIZACAO,NAO_EXECUTADO_NESTE_LOTE,CARREGA,P2,,,,C,1.2.0|11.0|0764db0c75b3d1d574880d365aa3695ab1f13b43|55607ee511d9697b6eac5dbb689deaa5be712826|8d60901db521eb4183ca72560c01a70a6386c98c|tcg_eu_2026_05_18,2026-08-04T09:35:30.019003Z
37542782,7bd3edc41eb99964a8534b77935e6c0c,Dragão Final Cibersombrio,Monster,Fusion,Monstro de Fusão,0x4093,,curated:CyberneticSuccessor:Extra;shop:cybernetic-successor-722408:Extra,pack-06-v1,true,true,true,true,true,true,true,true,true,Assets/Cards/Cards/Decks/BatchAugust2026/37542782.jpg,7bd3edc41eb99964a8534b77935e6c0c,true,true,official,Assets/StreamingAssets/Ygo/Scripts/official/c37542782.lua,C0197ACCD8DCECA4DE0B508148517965A807D791F5C853D984E09A4521F56C94,RESOLVED_STATIC,,integridade_fontes;core_positivo_minimo;core_negativo_relevante;apresentacao_prompt_zona;deck_smoke_ia,CardDatabaseEditModeTests (teste existente; execucao do lote pendente);CardCatalogBatchEditModeTests.EveryCompiledCoreCardRegistersWithNativeCoreLifecycle (teste existente; execucao do lote pendente),dossie_semantico;cenario_core_positivo;cenario_core_negativo;cenario_apresentacao;deck_smoke_deterministico_por_linha_central,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_APLICAVEL_NESTA_PRIORIZACAO,NAO_EXECUTADO_NESTE_LOTE,CARREGA,P1,,,,C,1.2.0|11.0|0764db0c75b3d1d574880d365aa3695ab1f13b43|55607ee511d9697b6eac5dbb689deaa5be712826|8d60901db521eb4183ca72560c01a70a6386c98c|tcg_eu_2026_05_18,2026-08-04T09:35:30.019003Z
37552929,a6c9097b59643a64fb77c502cf5f1e62,Donzela da Lua do Milênio,Monster,Effect,Monstro de Efeito,0x01A6,,curated:Exodia:Main;shop:exodia-723881:Main,pack-06-v1,true,true,true,true,true,true,true,true,true,Assets/Cards/Cards/Decks/BatchAugust2026/37552929.jpg,a6c9097b59643a64fb77c502cf5f1e62,true,true,official,Assets/StreamingAssets/Ygo/Scripts/official/c37552929.lua,4E54835790AE38C8F3B1792D709ACDB7FD9ECA1370C4F893D6A2815048866627,RESOLVED_STATIC,,integridade_fontes;core_positivo_minimo;core_negativo_relevante;apresentacao_prompt_zona;deck_smoke_ia,CardDatabaseEditModeTests (teste existente; execucao do lote pendente);CardCatalogBatchEditModeTests.EveryCompiledCoreCardRegistersWithNativeCoreLifecycle (teste existente; execucao do lote pendente),dossie_semantico;cenario_core_positivo;cenario_core_negativo;cenario_apresentacao;deck_smoke_deterministico_por_linha_central,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_APLICAVEL_NESTA_PRIORIZACAO,NAO_EXECUTADO_NESTE_LOTE,CARREGA,P1,,,,B,1.2.0|11.0|0764db0c75b3d1d574880d365aa3695ab1f13b43|55607ee511d9697b6eac5dbb689deaa5be712826|8d60901db521eb4183ca72560c01a70a6386c98c|tcg_eu_2026_05_18,2026-08-04T09:35:30.019003Z
37613663,180f145ea4c10e540ae9882c498df382,Milênio Ankh,Spell,Effect,Carta de Magia,0x01A6,,curated:Exodia:Main;shop:exodia-723881:Main,pack-06-v1,true,true,true,true,true,true,true,true,true,Assets/Cards/Cards/Decks/BatchAugust2026/37613663.jpg,180f145ea4c10e540ae9882c498df382,true,true,official,Assets/StreamingAssets/Ygo/Scripts/official/c37613663.lua,50D11161BFFC27C4CFDE20271618C031FD40F24C7E5F081E2A7F601F2D91C2DF,RESOLVED_STATIC,,integridade_fontes;core_positivo_minimo;core_negativo_relevante;apresentacao_prompt_zona;deck_smoke_ia;multiplayer_privacidade_resync,CardDatabaseEditModeTests (teste existente; execucao do lote pendente);CardCatalogBatchEditModeTests.EveryCompiledCoreCardRegistersWithNativeCoreLifecycle (teste existente; execucao do lote pendente),dossie_semantico;cenario_core_positivo;cenario_core_negativo;cenario_apresentacao;deck_smoke_deterministico_por_linha_central;host_cliente_privacidade_idempotencia_resync,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,CARREGA,P1,,,,B,1.2.0|11.0|0764db0c75b3d1d574880d365aa3695ab1f13b43|55607ee511d9697b6eac5dbb689deaa5be712826|8d60901db521eb4183ca72560c01a70a6386c98c|tcg_eu_2026_05_18,2026-08-04T09:35:30.019003Z
37630732,31b7c214d4cab5846a7bfe37e5cbe194,Vínculo de Poder,Spell,Effect,Carta de Magia,,,curated:CyberneticSuccessor:Main;shop:cybernetic-successor-722408:Main;starter:starter_724579:mainDeck,pack-06-v1,true,true,true,true,true,true,true,true,true,Assets/Cards/Cards/Decks/BatchAugust2026/37630732.jpg,31b7c214d4cab5846a7bfe37e5cbe194,true,true,official,Assets/StreamingAssets/Ygo/Scripts/official/c37630732.lua,568C68C21538F75EEB9D618A97AFB29D74AB2371C67EFD7F56326BD6E7F237FE,RESOLVED_STATIC,,integridade_fontes;core_positivo_minimo;core_negativo_relevante;apresentacao_prompt_zona;deck_smoke_ia;multiplayer_privacidade_resync,CardDatabaseEditModeTests (teste existente; execucao do lote pendente);CardCatalogBatchEditModeTests.EveryCompiledCoreCardRegistersWithNativeCoreLifecycle (teste existente; execucao do lote pendente),dossie_semantico;cenario_core_positivo;cenario_core_negativo;cenario_apresentacao;deck_smoke_deterministico_por_linha_central;host_cliente_privacidade_idempotencia_resync,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,CARREGA,P1,,,,B,1.2.0|11.0|0764db0c75b3d1d574880d365aa3695ab1f13b43|55607ee511d9697b6eac5dbb689deaa5be712826|8d60901db521eb4183ca72560c01a70a6386c98c|tcg_eu_2026_05_18,2026-08-04T09:35:30.019003Z
37694547,eabed641cfd7bff41aafb5eb663a8971,Vila Mecânica,Spell,Effect,Carta de Magia,,,curated:MausoleumLockdownEdison:Main;shop:mausoleum-lockdown-edison-724211:Main;starter:starter_724579:mainDeck,pack-06-v1,true,true,true,true,true,true,true,true,true,Assets/Cards/Cards/Decks/MausoleumLockdownEdison/37694547.jpg,eabed641cfd7bff41aafb5eb663a8971,true,true,official,Assets/StreamingAssets/Ygo/Scripts/official/c37694547.lua,99AFE859CE9A2A15A09478CF5862C1229C142BD2415935018FCCD49008972BC2,RESOLVED_STATIC,,integridade_fontes;core_positivo_minimo;core_negativo_relevante;apresentacao_prompt_zona;deck_smoke_ia,CardDatabaseEditModeTests (teste existente; execucao do lote pendente);CardCatalogBatchEditModeTests.EveryCompiledCoreCardRegistersWithNativeCoreLifecycle (teste existente; execucao do lote pendente),dossie_semantico;cenario_core_positivo;cenario_core_negativo;cenario_apresentacao;deck_smoke_deterministico_por_linha_central,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_APLICAVEL_NESTA_PRIORIZACAO,NAO_EXECUTADO_NESTE_LOTE,CARREGA,P1,,,,C,1.2.0|11.0|0764db0c75b3d1d574880d365aa3695ab1f13b43|55607ee511d9697b6eac5dbb689deaa5be712826|8d60901db521eb4183ca72560c01a70a6386c98c|tcg_eu_2026_05_18,2026-08-04T09:35:30.019003Z
37818794,7598fd76c3f540f42bed8936843f4eb1,Dragoon Negro de Olhos Vermelhos,Monster,Fusion,Monstro de Fusão,0x003B;0x006E,,curated:DarkMagicalBlast:Extra;shop:yugi-mutou-dark-magician-classic:Extra,pack-06-v1,true,true,true,true,true,true,true,true,true,Assets/Cards/Cards/Decks/BatchAugust2026/37818794.jpg,7598fd76c3f540f42bed8936843f4eb1,true,true,official,Assets/StreamingAssets/Ygo/Scripts/official/c37818794.lua,D043465BB3D295783101C2B4C3315634FFFCDCCD38887B14A7156A02BE68A3CB,RESOLVED_STATIC,,integridade_fontes;core_positivo_minimo;core_negativo_relevante;apresentacao_prompt_zona;deck_smoke_ia,CardDatabaseEditModeTests (teste existente; execucao do lote pendente);CardCatalogBatchEditModeTests.EveryCompiledCoreCardRegistersWithNativeCoreLifecycle (teste existente; execucao do lote pendente),dossie_semantico;cenario_core_positivo;cenario_core_negativo;cenario_apresentacao;deck_smoke_deterministico_por_linha_central,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_APLICAVEL_NESTA_PRIORIZACAO,NAO_EXECUTADO_NESTE_LOTE,CARREGA,P1,,,,C,1.2.0|11.0|0764db0c75b3d1d574880d365aa3695ab1f13b43|55607ee511d9697b6eac5dbb689deaa5be712826|8d60901db521eb4183ca72560c01a70a6386c98c|tcg_eu_2026_05_18,2026-08-04T09:35:30.019003Z
38033121,0ca94be6355cd204089c9a4ad3328865,Pequena Maga Negra,Monster,Effect,Monstro de Efeito,0x30A2,,curated:DarkMagicalBlast:Main;curated:DarkMagician:Main;curated:YugiMutoBattleCity:Main;shop:yugi-mutou-dark-magician-classic:Main,pack-06-v1,true,true,true,true,true,true,true,true,true,Assets/Cards/Cards/Monstros/Efeito/38033121.jpg,0ca94be6355cd204089c9a4ad3328865,true,true,official,Assets/StreamingAssets/Ygo/Scripts/official/c38033121.lua,89E88642A117424D227301F73A63E2A77AFAD38B95A267D54A67AD1C95EB48D7,RESOLVED_STATIC,,integridade_fontes;core_positivo_minimo;core_negativo_relevante;apresentacao_prompt_zona;deck_smoke_ia,CardDatabaseEditModeTests (teste existente; execucao do lote pendente);CardCatalogBatchEditModeTests.EveryCompiledCoreCardRegistersWithNativeCoreLifecycle (teste existente; execucao do lote pendente),dossie_semantico;cenario_core_positivo;cenario_core_negativo;cenario_apresentacao;deck_smoke_deterministico_por_linha_central,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_APLICAVEL_NESTA_PRIORIZACAO,NAO_EXECUTADO_NESTE_LOTE,CARREGA,P1,,,,B,1.2.0|11.0|0764db0c75b3d1d574880d365aa3695ab1f13b43|55607ee511d9697b6eac5dbb689deaa5be712826|8d60901db521eb4183ca72560c01a70a6386c98c|tcg_eu_2026_05_18,2026-08-04T09:35:30.019003Z
38120068,c3223550f17584243b0284b5423ddc60,Trocar,Spell,Effect,Carta de Magia,,,,auto-pack-0006,true,true,true,true,true,true,true,true,true,Assets/Cards/Cards/Magias/Normais/38120068.jpg,c3223550f17584243b0284b5423ddc60,true,true,official,Assets/StreamingAssets/Ygo/Scripts/official/c38120068.lua,E0928671873AB4DCB699E9D9ED0ABE9DA4047BF3A26FD5BE7FABE8349437F44E,RESOLVED_STATIC,,integridade_fontes;core_positivo_minimo;core_negativo_relevante;apresentacao_prompt_zona,CardDatabaseEditModeTests (teste existente; execucao do lote pendente);CardCatalogBatchEditModeTests.EveryCompiledCoreCardRegistersWithNativeCoreLifecycle (teste existente; execucao do lote pendente),dossie_semantico;cenario_core_positivo;cenario_core_negativo;cenario_apresentacao,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_APLICAVEL_NESTA_PRIORIZACAO,NAO_APLICAVEL_NESTA_PRIORIZACAO,NAO_EXECUTADO_NESTE_LOTE,CARREGA,P2,,,,B,1.2.0|11.0|0764db0c75b3d1d574880d365aa3695ab1f13b43|55607ee511d9697b6eac5dbb689deaa5be712826|8d60901db521eb4183ca72560c01a70a6386c98c|tcg_eu_2026_05_18,2026-08-04T09:35:30.019003Z
38129297,1e97a8f82bc1f9944a95561a95437b34,Intertravamento duplo,Spell,Effect,Carta de Magia,,,curated:Dragones2:Main;shop:dragones-2-724339:Main,pack-06-v1,true,true,true,true,true,true,true,true,true,Assets/Cards/Cards/Decks/BatchJuly2026/38129297.jpg,1e97a8f82bc1f9944a95561a95437b34,true,true,official,Assets/StreamingAssets/Ygo/Scripts/official/c38129297.lua,06412AF45F4683C18B1F3AC7980F2BEEF67B0D76E29EB79161D77452015918EC,RESOLVED_STATIC,,integridade_fontes;core_positivo_minimo;core_negativo_relevante;apresentacao_prompt_zona;deck_smoke_ia;multiplayer_privacidade_resync,CardDatabaseEditModeTests (teste existente; execucao do lote pendente);CardCatalogBatchEditModeTests.EveryCompiledCoreCardRegistersWithNativeCoreLifecycle (teste existente; execucao do lote pendente),dossie_semantico;cenario_core_positivo;cenario_core_negativo;cenario_apresentacao;deck_smoke_deterministico_por_linha_central;host_cliente_privacidade_idempotencia_resync,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,CARREGA,P1,,,,B,1.2.0|11.0|0764db0c75b3d1d574880d365aa3695ab1f13b43|55607ee511d9697b6eac5dbb689deaa5be712826|8d60901db521eb4183ca72560c01a70a6386c98c|tcg_eu_2026_05_18,2026-08-04T09:35:30.019003Z
